origin,destination,airline_code,airline_name,flight_number,travel_date,departure_time,arrival_time,booking_window_days,collection_date,collection_mode,source_name,source_url,raw_displayed_price_text,raw_total_fare,base_fare,udf_fee,asf_fee,gst_tax,yq_surcharge,convenience_fee,comparable_fare,cabin_class,fare_family
BOM,MAA,QP,Akasa,QP905,2026-02-05,16:15:00,17:53:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/QP/2026-02-05,"INR 4,028.21",4028.21,3381.27,245,30.0,169.06,202.88,0.0,4028.21,ECONOMY,Saver
BOM,MAA,QP,Akasa,QP667,2026-02-08,08:50:00,10:47:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/QP/2026-02-08,"INR 3,499.90",3499.9,2905.31,245,30.0,145.27,174.32,0.0,3499.9,ECONOMY,Saver
BOM,MAA,QP,Akasa,QP338,2026-02-11,10:10:00,12:56:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/QP/2026-02-11,"INR 3,126.15",3126.15,2568.6,245,30.0,128.43,154.12,0.0,3126.15,ECONOMY,Saver
BOM,MAA,SG,SpiceJet,SG979,2026-01-15,07:10:00,09:49:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/SG/2026-01-15,"INR 4,247.38",4247.38,3578.72,245,30.0,178.94,214.72,0.0,4247.38,ECONOMY,Saver
BOM,MAA,SG,SpiceJet,SG278,2026-01-18,06:55:00,08:28:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/SG/2026-01-18,"INR 3,804.65",3804.65,3179.87,245,30.0,158.99,190.79,0.0,3804.65,ECONOMY,Saver
BOM,MAA,SG,SpiceJet,SG466,2026-01-21,19:15:00,22:00:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/SG/2026-01-21,"INR 3,283.47",3283.47,2710.33,245,30.0,135.52,162.62,0.0,3283.47,ECONOMY,Saver
BOM,MAA,SG,SpiceJet,SG278,2026-01-24,09:00:00,10:46:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/SG/2026-01-24,"INR 3,008.87",3008.87,2462.94,245,30.0,123.15,147.78,0.0,3008.87,ECONOMY,Saver
BOM,MAA,SG,SpiceJet,SG638,2026-01-27,06:05:00,08:35:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/SG/2026-01-27,"INR 2,864.94",2864.94,2333.28,245,30.0,116.66,140.0,0.0,2864.94,ECONOMY,Saver
BOM,MAA,SG,SpiceJet,SG470,2026-01-30,14:50:00,16:33:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/SG/2026-01-30,"INR 4,554.96",4554.96,3855.82,245,30.0,192.79,231.35,0.0,4554.96,ECONOMY,Saver
BOM,MAA,SG,SpiceJet,SG326,2026-02-02,16:00:00,18:54:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/SG/2026-02-02,"INR 3,923.09",3923.09,3286.57,245,30.0,164.33,197.19,0.0,3923.09,ECONOMY,Saver
BOM,MAA,SG,SpiceJet,SG569,2026-02-05,17:00:00,18:37:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/SG/2026-02-05,"INR 3,482.76",3482.76,2889.88,245,30.0,144.49,173.39,0.0,3482.76,ECONOMY,Saver
BOM,MAA,SG,SpiceJet,SG967,2026-02-08,11:30:00,14:27:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/SG/2026-02-08,"INR 3,312.60",3312.6,2736.58,245,30.0,136.83,164.19,0.0,3312.6,ECONOMY,Saver
BOM,MAA,SG,SpiceJet,SG829,2026-02-11,13:05:00,14:45:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/SG/2026-02-11,"INR 2,612.09",2612.09,2105.49,245,30.0,105.27,126.33,0.0,2612.09,ECONOMY,Saver
DEL,PNQ,6E,IndiGo,6E251,2026-01-15,06:10:00,08:15:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/6E/2026-01-15,"INR 6,976.91",6976.91,6033.25,250,30.0,301.66,362.0,0.0,6976.91,ECONOMY,Saver
DEL,PNQ,6E,IndiGo,6E699,2026-01-18,14:25:00,16:43:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/6E/2026-01-18,"INR 6,268.69",6268.69,5395.22,250,30.0,269.76,323.71,0.0,6268.69,ECONOMY,Saver
DEL,PNQ,6E,IndiGo,6E643,2026-01-21,09:40:00,12:14:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/6E/2026-01-21,"INR 5,790.09",5790.09,4964.05,250,30.0,248.2,297.84,0.0,5790.09,ECONOMY,Saver
DEL,PNQ,6E,IndiGo,6E201,2026-01-24,19:05:00,21:58:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/6E/2026-01-24,"INR 4,849.07",4849.07,4116.28,250,30.0,205.81,246.98,0.0,4849.07,ECONOMY,Saver
DEL,PNQ,6E,IndiGo,6E887,2026-01-27,14:15:00,16:40:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/6E/2026-01-27,"INR 4,358.85",4358.85,3674.64,250,30.0,183.73,220.48,0.0,4358.85,ECONOMY,Saver
DEL,PNQ,6E,IndiGo,6E333,2026-01-30,11:25:00,13:53:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/6E/2026-01-30,"INR 7,119.66",7119.66,6161.86,250,30.0,308.09,369.71,0.0,7119.66,ECONOMY,Saver
DEL,PNQ,6E,IndiGo,6E847,2026-02-02,06:25:00,08:49:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/6E/2026-02-02,"INR 6,056.76",6056.76,5204.29,250,30.0,260.21,312.26,0.0,6056.76,ECONOMY,Saver
DEL,PNQ,6E,IndiGo,6E361,2026-02-05,10:10:00,13:07:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/6E/2026-02-05,"INR 5,232.84",5232.84,4462.02,250,30.0,223.1,267.72,0.0,5232.84,ECONOMY,Saver
DEL,PNQ,6E,IndiGo,6E168,2026-02-08,06:05:00,07:46:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/6E/2026-02-08,"INR 5,077.38",5077.38,4321.96,250,30.0,216.1,259.32,0.0,5077.38,ECONOMY,Saver
DEL,PNQ,6E,IndiGo,6E862,2026-02-11,18:25:00,20:11:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/6E/2026-02-11,"INR 4,219.26",4219.26,3548.89,250,30.0,177.44,212.93,0.0,4219.26,ECONOMY,Saver
DEL,PNQ,AI,AirIndia,AI700,2026-01-15,14:45:00,16:57:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/AI/2026-01-15,"INR 8,626.32",8626.32,7519.21,250,30.0,375.96,451.15,0.0,8626.32,ECONOMY,Saver
DEL,PNQ,AI,AirIndia,AI520,2026-01-18,10:55:00,13:19:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/AI/2026-01-18,"INR 7,517.95",7517.95,6520.68,250,30.0,326.03,391.24,0.0,7517.95,ECONOMY,Saver
DEL,PNQ,AI,AirIndia,AI838,2026-01-21,05:20:00,08:06:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/AI/2026-01-21,"INR 6,768.07",6768.07,5845.1,250,30.0,292.26,350.71,0.0,6768.07,ECONOMY,Saver
DEL,PNQ,AI,AirIndia,AI206,2026-01-24,16:45:00,18:42:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/AI/2026-01-24,"INR 5,510.13",5510.13,4711.83,250,30.0,235.59,282.71,0.0,5510.13,ECONOMY,Saver
DEL,PNQ,AI,AirIndia,AI593,2026-01-27,08:05:00,10:19:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/AI/2026-01-27,"INR 4,795.19",4795.19,4067.74,250,30.0,203.39,244.06,0.0,4795.19,ECONOMY,Saver
DEL,PNQ,AI,AirIndia,AI476,2026-01-30,06:20:00,09:03:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/AI/2026-01-30,"INR 9,008.82",9008.82,7863.8,250,30.0,393.19,471.83,0.0,9008.82,ECONOMY,Saver
DEL,PNQ,AI,AirIndia,AI539,2026-02-02,20:45:00,23:34:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/AI/2026-02-02,"INR 7,017.55",7017.55,6069.87,250,30.0,303.49,364.19,0.0,7017.55,ECONOMY,Saver
DEL,PNQ,AI,AirIndia,AI758,2026-02-05,14:00:00,16:47:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/AI/2026-02-05,"INR 6,518.55",6518.55,5620.31,250,30.0,281.02,337.22,0.0,6518.55,ECONOMY,Saver
DEL,PNQ,AI,AirIndia,AI949,2026-02-08,18:20:00,19:53:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/AI/2026-02-08,"INR 6,042.11",6042.11,5191.09,250,30.0,259.55,311.47,0.0,6042.11,ECONOMY,Saver
DEL,PNQ,AI,AirIndia,AI819,2026-02-11,19:20:00,21:33:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/AI/2026-02-11,"INR 4,814.84",4814.84,4085.44,250,30.0,204.27,245.13,0.0,4814.84,ECONOMY,Saver
DEL,PNQ,IX,AirIndiaExpress,IX285,2026-01-15,20:10:00,22:52:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/IX/2026-01-15,"INR 6,672.35",6672.35,5758.88,250,30.0,287.94,345.53,0.0,6672.35,ECONOMY,Saver
DEL,PNQ,IX,AirIndiaExpress,IX171,2026-01-18,07:55:00,09:28:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/IX/2026-01-18,"INR 5,998.74",5998.74,5152.02,250,30.0,257.6,309.12,0.0,5998.74,ECONOMY,Saver
DEL,PNQ,IX,AirIndiaExpress,IX643,2026-01-21,08:30:00,10:53:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/IX/2026-01-21,"INR 4,813.86",4813.86,4084.56,250,30.0,204.23,245.07,0.0,4813.86,ECONOMY,Saver
DEL,PNQ,IX,AirIndiaExpress,IX261,2026-01-24,10:20:00,12:31:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/IX/2026-01-24,"INR 4,516.95",4516.95,3817.08,250,30.0,190.85,229.02,0.0,4516.95,ECONOMY,Saver
DEL,PNQ,IX,AirIndiaExpress,IX681,2026-01-27,16:05:00,17:41:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/IX/2026-01-27,"INR 4,231.13",4231.13,3559.58,250,30.0,177.98,213.57,0.0,4231.13,ECONOMY,Saver
DEL,PNQ,IX,AirIndiaExpress,IX872,2026-01-30,16:00:00,18:56:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/IX/2026-01-30,"INR 6,467.57",6467.57,5574.39,250,30.0,278.72,334.46,0.0,6467.57,ECONOMY,Saver
DEL,PNQ,IX,AirIndiaExpress,IX553,2026-02-02,17:30:00,20:02:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/IX/2026-02-02,"INR 5,484.85",5484.85,4689.06,250,30.0,234.45,281.34,0.0,5484.85,ECONOMY,Saver
DEL,PNQ,IX,AirIndiaExpress,IX524,2026-02-05,09:15:00,11:50:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/IX/2026-02-05,"INR 5,213.80",5213.8,4444.87,250,30.0,222.24,266.69,0.0,5213.8,ECONOMY,Saver
DEL,PNQ,IX,AirIndiaExpress,IX540,2026-02-08,06:20:00,09:16:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/IX/2026-02-08,"INR 4,284.86",4284.86,3607.98,250,30.0,180.4,216.48,0.0,4284.86,ECONOMY,Saver
DEL,PNQ,IX,AirIndiaExpress,IX598,2026-02-11,14:55:00,17:04:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/IX/2026-02-11,"INR 4,171.60",4171.6,3505.94,250,30.0,175.3,210.36,0.0,4171.6,ECONOMY,Saver
DEL,PNQ,QP,Akasa,QP504,2026-01-15,16:00:00,17:30:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/QP/2026-01-15,"INR 6,543.91",6543.91,5643.16,250,30.0,282.16,338.59,0.0,6543.91,ECONOMY,Saver
DEL,PNQ,QP,Akasa,QP316,2026-01-18,19:10:00,21:12:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/QP/2026-01-18,"INR 5,762.32",5762.32,4939.03,250,30.0,246.95,296.34,0.0,5762.32,ECONOMY,Saver
DEL,PNQ,QP,Akasa,QP222,2026-01-21,05:40:00,08:05:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/QP/2026-01-21,"INR 5,115.31",5115.31,4356.13,250,30.0,217.81,261.37,0.0,5115.31,ECONOMY,Saver
DEL,PNQ,QP,Akasa,QP489,2026-01-24,14:15:00,16:49:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/QP/2026-01-24,"INR 4,454.92",4454.92,3761.19,250,30.0,188.06,225.67,0.0,4454.92,ECONOMY,Saver
DEL,PNQ,QP,Akasa,QP784,2026-01-27,19:25:00,21:04:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/QP/2026-01-27,"INR 4,219.70",4219.7,3549.28,250,30.0,177.46,212.96,0.0,4219.7,ECONOMY,Saver
DEL,PNQ,QP,Akasa,QP859,2026-01-30,05:30:00,07:02:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/QP/2026-01-30,"INR 6,923.99",6923.99,5985.58,250,30.0,299.28,359.13,0.0,6923.99,ECONOMY,Saver
DEL,PNQ,QP,Akasa,QP179,2026-02-02,20:25:00,23:08:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/QP/2026-02-02,"INR 5,997.41",5997.41,5150.82,250,30.0,257.54,309.05,0.0,5997.41,ECONOMY,Saver
DEL,PNQ,QP,Akasa,QP514,2026-02-05,18:55:00,21:18:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/QP/2026-02-05,"INR 5,227.26",5227.26,4456.99,250,30.0,222.85,267.42,0.0,5227.26,ECONOMY,Saver
DEL,PNQ,QP,Akasa,QP514,2026-02-08,05:25:00,07:16:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/QP/2026-02-08,"INR 4,535.12",4535.12,3833.44,250,30.0,191.67,230.01,0.0,4535.12,ECONOMY,Saver
DEL,PNQ,QP,Akasa,QP732,2026-02-11,13:25:00,15:06:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/QP/2026-02-11,"INR 4,371.20",4371.2,3685.76,250,30.0,184.29,221.15,0.0,4371.2,ECONOMY,Saver
DEL,PNQ,SG,SpiceJet,SG208,2026-01-15,08:30:00,11:15:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/SG/2026-01-15,"INR 6,420.97",6420.97,5532.41,250,30.0,276.62,331.94,0.0,6420.97,ECONOMY,Saver
DEL,PNQ,SG,SpiceJet,SG180,2026-01-18,11:20:00,13:33:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/SG/2026-01-18,"INR 5,480.54",5480.54,4685.17,250,30.0,234.26,281.11,0.0,5480.54,ECONOMY,Saver
DEL,PNQ,SG,SpiceJet,SG897,2026-01-21,07:05:00,09:40:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/SG/2026-01-21,"INR 4,670.68",4670.68,3955.57,250,30.0,197.78,237.33,0.0,4670.68,ECONOMY,Saver
DEL,PNQ,SG,SpiceJet,SG643,2026-01-24,14:15:00,16:29:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/SG/2026-01-24,"INR 4,410.15",4410.15,3720.86,250,30.0,186.04,223.25,0.0,4410.15,ECONOMY,Saver
DEL,PNQ,SG,SpiceJet,SG938,2026-01-27,17:10:00,19:10:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/SG/2026-01-27,"INR 3,779.02",3779.02,3152.27,250,30.0,157.61,189.14,0.0,3779.02,ECONOMY,Saver
DEL,PNQ,SG,SpiceJet,SG362,2026-01-30,08:10:00,10:57:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/SG/2026-01-30,"INR 6,089.53",6089.53,5233.81,250,30.0,261.69,314.03,0.0,6089.53,ECONOMY,Saver
DEL,PNQ,SG,SpiceJet,SG877,2026-02-02,17:05:00,18:57:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/SG/2026-02-02,"INR 5,271.19",5271.19,4496.57,250,30.0,224.83,269.79,0.0,5271.19,ECONOMY,Saver
DEL,PNQ,SG,SpiceJet,SG743,2026-02-05,13:40:00,16:22:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/SG/2026-02-05,"INR 5,207.23",5207.23,4438.94,250,30.0,221.95,266.34,0.0,5207.23,ECONOMY,Saver
DEL,PNQ,SG,SpiceJet,SG559,2026-02-08,17:50:00,20:42:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/SG/2026-02-08,"INR 4,492.10",4492.1,3794.69,250,30.0,189.73,227.68,0.0,4492.1,ECONOMY,Saver
DEL,PNQ,SG,SpiceJet,SG739,2026-02-11,10:55:00,13:05:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-PNQ/SG/2026-02-11,"INR 3,942.01",3942.01,3299.1,250,30.0,164.96,197.95,0.0,3942.01,ECONOMY,Saver
DEL,PAT,6E,IndiGo,6E169,2026-01-15,13:40:00,16:30:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/6E/2026-01-15,"INR 5,656.30",5656.3,4843.51,250,30.0,242.18,290.61,0.0,5656.3,ECONOMY,Saver
DEL,PAT,6E,IndiGo,6E381,2026-01-18,16:00:00,18:15:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/6E/2026-01-18,"INR 4,977.67",4977.67,4232.13,250,30.0,211.61,253.93,0.0,4977.67,ECONOMY,Saver
DEL,PAT,6E,IndiGo,6E417,2026-01-21,13:40:00,15:14:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/6E/2026-01-21,"INR 4,502.95",4502.95,3804.46,250,30.0,190.22,228.27,0.0,4502.95,ECONOMY,Saver
DEL,PAT,6E,IndiGo,6E951,2026-01-24,09:05:00,11:57:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/6E/2026-01-24,"INR 3,728.69",3728.69,3106.92,250,30.0,155.35,186.42,0.0,3728.69,ECONOMY,Saver
DEL,PAT,6E,IndiGo,6E975,2026-01-27,06:50:00,09:36:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/6E/2026-01-27,"INR 3,761.78",3761.78,3136.74,250,30.0,156.84,188.2,0.0,3761.78,ECONOMY,Saver
DEL,PAT,6E,IndiGo,6E573,2026-01-30,16:45:00,18:20:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/6E/2026-01-30,"INR 5,980.74",5980.74,5135.8,250,30.0,256.79,308.15,0.0,5980.74,ECONOMY,Saver
DEL,PAT,6E,IndiGo,6E929,2026-02-02,16:55:00,18:49:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/6E/2026-02-02,"INR 5,091.68",5091.68,4334.85,250,30.0,216.74,260.09,0.0,5091.68,ECONOMY,Saver
DEL,PAT,6E,IndiGo,6E587,2026-02-05,14:10:00,15:47:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/6E/2026-02-05,"INR 4,377.55",4377.55,3691.49,250,30.0,184.57,221.49,0.0,4377.55,ECONOMY,Saver
DEL,PAT,6E,IndiGo,6E930,2026-02-08,20:25:00,22:05:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/6E/2026-02-08,"INR 3,962.46",3962.46,3317.53,250,30.0,165.88,199.05,0.0,3962.46,ECONOMY,Saver
DEL,PAT,6E,IndiGo,6E276,2026-02-11,05:15:00,08:15:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/6E/2026-02-11,"INR 3,572.44",3572.44,2966.16,250,30.0,148.31,177.97,0.0,3572.44,ECONOMY,Saver
DEL,PAT,AI,AirIndia,AI549,2026-01-15,14:45:00,17:33:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/AI/2026-01-15,"INR 7,045.10",7045.1,6094.69,250,30.0,304.73,365.68,0.0,7045.1,ECONOMY,Saver
DEL,PAT,AI,AirIndia,AI481,2026-01-18,09:30:00,11:52:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/AI/2026-01-18,"INR 5,783.01",5783.01,4957.67,250,30.0,247.88,297.46,0.0,5783.01,ECONOMY,Saver
DEL,PAT,AI,AirIndia,AI795,2026-01-21,16:00:00,18:50:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/AI/2026-01-21,"INR 5,563.88",5563.88,4760.25,250,30.0,238.01,285.62,0.0,5563.88,ECONOMY,Saver
DEL,PAT,AI,AirIndia,AI167,2026-01-24,10:05:00,12:46:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/AI/2026-01-24,"INR 4,839.19",4839.19,4107.38,250,30.0,205.37,246.44,0.0,4839.19,ECONOMY,Saver
DEL,PAT,AI,AirIndia,AI390,2026-01-27,09:55:00,12:42:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/AI/2026-01-27,"INR 4,340.73",4340.73,3658.31,250,30.0,182.92,219.5,0.0,4340.73,ECONOMY,Saver
DEL,PAT,AI,AirIndia,AI441,2026-01-30,06:50:00,09:44:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/AI/2026-01-30,"INR 7,521.27",7521.27,6523.67,250,30.0,326.18,391.42,0.0,7521.27,ECONOMY,Saver
DEL,PAT,AI,AirIndia,AI458,2026-02-02,09:55:00,12:54:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/AI/2026-02-02,"INR 5,766.89",5766.89,4943.14,250,30.0,247.16,296.59,0.0,5766.89,ECONOMY,Saver
DEL,PAT,AI,AirIndia,AI232,2026-02-05,16:05:00,18:14:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/AI/2026-02-05,"INR 5,472.90",5472.9,4678.29,250,30.0,233.91,280.7,0.0,5472.9,ECONOMY,Saver
DEL,PAT,AI,AirIndia,AI758,2026-02-08,19:25:00,21:11:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/AI/2026-02-08,"INR 4,776.20",4776.2,4050.63,250,30.0,202.53,243.04,0.0,4776.2,ECONOMY,Saver
DEL,PAT,AI,AirIndia,AI948,2026-02-11,18:55:00,21:32:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/AI/2026-02-11,"INR 4,335.51",4335.51,3653.61,250,30.0,182.68,219.22,0.0,4335.51,ECONOMY,Saver
DEL,PAT,IX,AirIndiaExpress,IX786,2026-01-15,11:45:00,14:01:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/IX/2026-01-15,"INR 5,337.70",5337.7,4556.49,250,30.0,227.82,273.39,0.0,5337.7,ECONOMY,Saver
DEL,PAT,IX,AirIndiaExpress,IX416,2026-01-18,07:15:00,09:28:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/IX/2026-01-18,"INR 4,532.95",4532.95,3831.49,250,30.0,191.57,229.89,0.0,4532.95,ECONOMY,Saver
DEL,PAT,IX,AirIndiaExpress,IX597,2026-01-21,08:15:00,10:02:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/IX/2026-01-21,"INR 4,574.11",4574.11,3868.57,250,30.0,193.43,232.11,0.0,4574.11,ECONOMY,Saver
DEL,PAT,IX,AirIndiaExpress,IX402,2026-01-24,20:05:00,22:39:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/IX/2026-01-24,"INR 3,611.56",3611.56,3001.41,250,30.0,150.07,180.08,0.0,3611.56,ECONOMY,Saver
DEL,PAT,IX,AirIndiaExpress,IX955,2026-01-27,18:45:00,20:19:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/IX/2026-01-27,"INR 3,541.00",3541.0,2937.84,250,30.0,146.89,176.27,0.0,3541.0,ECONOMY,Saver
DEL,PAT,IX,AirIndiaExpress,IX997,2026-01-30,19:50:00,21:36:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/IX/2026-01-30,"INR 5,829.75",5829.75,4999.77,250,30.0,249.99,299.99,0.0,5829.75,ECONOMY,Saver
DEL,PAT,IX,AirIndiaExpress,IX257,2026-02-02,07:10:00,10:08:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/IX/2026-02-02,"INR 4,959.86",4959.86,4216.09,250,30.0,210.8,252.97,0.0,4959.86,ECONOMY,Saver
DEL,PAT,IX,AirIndiaExpress,IX928,2026-02-05,07:40:00,09:15:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/IX/2026-02-05,"INR 4,460.92",4460.92,3766.59,250,30.0,188.33,226.0,0.0,4460.92,ECONOMY,Saver
DEL,PAT,IX,AirIndiaExpress,IX792,2026-02-08,18:15:00,20:41:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/IX/2026-02-08,"INR 3,755.95",3755.95,3131.49,250,30.0,156.57,187.89,0.0,3755.95,ECONOMY,Saver
DEL,PAT,IX,AirIndiaExpress,IX870,2026-02-11,18:40:00,20:39:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/IX/2026-02-11,"INR 3,460.85",3460.85,2865.63,250,30.0,143.28,171.94,0.0,3460.85,ECONOMY,Saver
DEL,PAT,QP,Akasa,QP416,2026-01-15,19:40:00,21:34:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/QP/2026-01-15,"INR 5,890.79",5890.79,5054.76,250,30.0,252.74,303.29,0.0,5890.79,ECONOMY,Saver
DEL,PAT,QP,Akasa,QP684,2026-01-18,13:40:00,15:46:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/QP/2026-01-18,"INR 4,933.16",4933.16,4192.04,250,30.0,209.6,251.52,0.0,4933.16,ECONOMY,Saver
